TITLE = "Data"
variables = X,Y,U,V,Velocity,T
Zone t="data"
I=101,J=101,F=POINT
0	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
1	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
2	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
3	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
4	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
5	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
6	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
7	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
8	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
9	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
10	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
11	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
12	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
13	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
14	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
15	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
16	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
17	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
18	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
19	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
20	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
21	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
22	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
23	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
24	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
25	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
26	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
27	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
28	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
29	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
30	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
31	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
32	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
33	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
34	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
35	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
36	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
37	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
38	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
39	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
40	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
41	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
42	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
43	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
44	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
45	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
46	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
47	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
48	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
49	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
50	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
51	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
52	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
53	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
54	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
55	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
56	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
57	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
58	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
59	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
60	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
61	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
62	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
63	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
64	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
65	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
66	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
67	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
68	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
69	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
70	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
71	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
72	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
73	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
74	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
75	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
76	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
77	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
78	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
79	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
80	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
81	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
82	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
83	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
84	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
85	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
86	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
87	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
88	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
89	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
90	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
91	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
92	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
93	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
94	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
95	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
96	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
97	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
98	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
99	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
100	0	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
0	1	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
1	1	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
2	1	-nan(ind)	-nan(ind)	-nan(ind)	-nan(ind)
